temperature,gas,smoke,noise,vibration,fan_status
2.612051008668079,2144,1,1912,0,1
27.752096437313917,2277,0,1607,0,0
13.026974863707,2274,0,2190,0,0
32.099927644503076,370,0,1216,0,0
26.424533858080657,1123,0,1392,0,0
28.822372324986233,1468,0,1744,0,0
22.808091884053574,1491,0,2840,0,0
-1.1285615265146571,2102,0,1338,0,0
17.251345944846918,3266,0,1058,0,1
39.23348697622541,3591,0,2261,0,1
36.869403324855945,2471,0,1248,0,0
-7.8413132101494165,2362,0,2384,0,0
-1.7592592135281429,1151,0,2800,0,0
-3.4135613272719043,2079,0,1928,0,0
26.298995499264777,92,0,257,0,0
30.889266492847256,2566,0,1007,0,0
0.6755683155335959,1281,0,1628,1,0
15.292634647591449,2900,0,1240,0,0
32.03515140056,1925,0,1659,0,0
26.64007723831253,1243,0,2207,0,0
17.111860274592413,2799,0,2548,0,0
19.517384522938645,3177,0,1997,0,1
15.418027345813996,1571,0,927,0,0
4.877422565941028,415,0,1900,1,0
18.251099642950805,2604,0,1303,0,0
24.44426510250453,3881,0,2623,0,1
33.666145793040386,3380,0,2802,0,1
21.814567698962403,2413,0,944,0,0
28.0560768521579,1544,0,1368,0,0
-1.9964182522713507,3530,0,737,0,1
13.077873720989494,2646,0,748,0,0
-9.533419008645335,3441,1,2360,0,1
2.3339432260811517,2378,0,1729,1,0
26.32308575565024,688,0,1089,0,0
39.59049756746817,1665,0,903,0,0
-5.0410950206392044,3778,0,227,0,1
10.074715793064414,2058,0,1051,0,0
30.003548434957978,2865,0,2364,0,0
0.20178173144494238,1530,0,2858,0,0
17.75424746511431,418,0,119,1,0
26.65356480148374,1145,0,1881,0,0
20.79927251300895,910,0,774,0,0
-0.5987632692291935,3306,0,2861,0,1
7.769228434286973,1354,0,838,0,0
29.18958922426986,1566,0,656,0,0
17.71132570660083,2395,0,2344,0,0
-9.738519322854364,3005,0,2825,0,1
28.04953800140469,411,0,603,1,0
-8.234432252988046,1247,0,1370,0,0
27.286689136561606,152,0,837,0,0
0.12402800826187033,1235,1,891,0,1
37.90367400596901,91,0,1470,0,0
8.397037565104224,3992,0,296,0,1
6.3465808169039555,330,0,1230,0,0
-2.555597483377766,3538,0,2928,0,1
5.280210774510744,3931,1,843,1,1
33.83253809141003,1664,0,1736,0,0
39.81671688136237,954,0,1283,0,0
8.415476525342417,3780,0,2569,1,1
12.430531547727128,3017,0,1730,0,1
26.10354691013685,2601,0,2051,0,0
34.30978902325373,3949,0,2138,0,1
19.652216709339207,2977,0,1436,0,0
9.576284908891466,1251,1,2579,0,1
10.631092042431188,193,0,1025,1,0
24.780907324840342,529,0,334,0,0
-9.839086819786067,2892,0,2474,0,0
20.979466872992035,1266,0,578,0,0
7.774650522067869,3460,0,2575,0,1
29.709866563854213,3347,0,765,0,1
-5.350468008843392,1473,0,1223,0,0
19.410113347419525,638,0,1487,0,0
14.048644494306188,1610,0,741,0,0
22.116276295261372,1597,0,2958,0,0
-6.7573202758515825,2525,0,1616,0,0
18.999189371406565,2527,0,674,0,0
18.074229397976186,2335,0,1821,0,0
18.033004720808545,697,0,1118,0,0
20.17438332982274,3761,0,1427,1,1
23.82339686131811,2045,0,2950,0,0
30.249449984038485,1701,0,499,0,0
3.4910360064107167,2742,0,694,0,0
31.252470509003103,539,0,1556,0,0
14.91278411317268,329,0,1695,0,0
-6.1470860432834415,469,0,216,0,0
-7.0724535378010405,3830,0,482,1,1
6.7119159348030415,2896,0,958,0,0
29.24484885557338,533,0,2229,0,0
25.384046737045786,1962,0,1950,0,0
29.43074823362032,466,0,931,0,0
15.863452822080468,3024,0,972,0,1
12.00994989777453,4055,0,2800,1,1
-2.627373664685803,2467,0,2881,0,0
6.409637680465579,3679,0,2217,0,1
11.700968308693763,3193,0,486,0,1
-5.569978516019138,4087,1,2106,0,1
1.0305976355605626,761,0,2671,0,0
19.91126470318694,1005,0,396,0,0
26.783155711959495,890,1,2764,1,1
39.91737556964748,2355,1,818,0,1
36.65566656717788,1955,0,1698,1,0
22.12825997675958,2971,0,2325,0,0
11.062402664703601,2381,0,2066,1,0
21.808868235411637,953,0,1282,1,0
29.282580904011596,1443,0,110,0,0
-4.083190453830634,3397,0,884,0,1
10.495244484814414,3069,0,510,1,1
31.990114281780862,1672,0,2754,0,0
9.1916475966522,2836,0,2302,0,0
18.593613561359327,831,0,1329,0,0
19.38846804310991,843,0,698,0,0
-0.776187343318032,3644,0,923,0,1
8.111772082614419,2297,0,2497,0,0
6.725564437096608,4061,0,1221,0,1
-8.69016457339676,3166,0,118,0,1
-8.790411805432237,1319,0,412,0,0
31.584852183788676,183,0,2675,1,0
3.65354049864062,1283,0,2704,0,0
15.90393831194077,2846,0,2592,0,0
4.936278679438653,1690,0,2045,0,0
37.03396225576702,2233,0,330,0,0
2.9648379432886873,4088,0,2772,1,1
11.482840636946754,1432,0,2506,0,0
33.63651252423009,3140,0,143,0,1
32.09667833959043,2885,0,2370,0,0
-0.6949291076861339,1796,0,1388,1,0
30.13216548978552,626,0,2418,0,0
12.909344336894634,2906,1,2359,0,1
14.148443604267761,2055,0,1619,0,0
-3.326001379202811,3336,0,1510,0,1
-5.9699243121437675,782,0,2394,0,0
26.396965348688262,1507,0,920,0,0
14.823057617764988,1784,0,2219,0,0
11.842535130758979,3688,0,2442,0,1
26.475411432619836,774,1,270,0,1
28.275644949555485,1759,0,345,0,0
-2.0545916165323224,1863,0,1264,0,0
20.511257473882065,1006,0,1739,0,0
-3.2322958861157236,3442,0,716,0,1
27.568754301452287,3854,0,339,1,1
22.847757813356978,676,0,2056,0,0
37.8307310541729,3154,0,2458,0,1
-6.5520991821789405,1830,0,1539,0,0
-7.147263942437284,3717,0,497,1,1
4.109353734660008,4090,0,1956,0,1
3.085284186795299,210,0,1022,0,0
2.3489399535999915,1336,0,891,0,0
35.312729026051834,1627,0,2006,0,0
2.4773099924753055,1360,0,2004,0,0
3.5974863064315503,489,0,2169,0,0
27.969913120898184,1426,0,912,0,0
12.486992122526999,2686,0,1003,0,0
28.83552784775906,190,0,1830,0,0
-6.731692121780738,2718,0,931,0,0
14.378559683669216,842,0,1494,0,0
-8.319319990835869,334,0,2066,1,0
-6.867339827232274,3593,0,1144,0,1
35.321872667220546,1642,0,2654,0,0
-3.037731444120242,1110,0,2307,0,0
16.621034113760857,578,0,843,0,0
10.554780130035326,61,1,912,0,1
7.367166312942135,386,0,1679,0,0
34.99166728436362,1169,0,1475,1,0
-8.908830161225525,2200,0,2327,0,0
23.189484308779456,618,0,1750,0,0
38.16972171067752,1683,0,2360,0,0
18.008409173092097,2745,0,629,0,0
36.84112310165459,3420,0,1518,0,1
-7.387106035698812,1877,0,2174,0,0
10.939665953708069,2225,0,1038,0,0
3.0078895481025576,3960,0,2585,1,1
26.541048249036493,2894,0,384,0,0
39.064854524862334,486,0,2808,0,0
2.82650312221239,3849,0,1920,1,1
22.708730073703727,3732,0,748,0,1
-0.09511836201299317,3318,0,288,0,1
18.266512728580494,1277,0,1825,0,0
13.19662433441681,2547,0,1322,0,0
38.60026648157685,540,0,1225,0,0
20.42636363482333,3423,0,578,0,1
7.475318604340938,1535,0,2750,1,0
-4.295210755603332,3849,0,2143,0,1
-2.4376585632532723,2060,0,2125,0,0
1.2658464975617552,3630,1,616,0,1
2.5483330670149,150,0,1988,0,0
32.53080289205689,1073,0,1650,0,0
18.061139414126245,1238,0,1640,0,0
16.169545568718323,990,0,2377,0,0
-4.2615564065391265,2691,0,1237,0,0
33.00698466747175,371,0,1639,0,0
26.140715160424186,1136,0,1848,0,0
-6.61658190499992,2299,0,2906,0,0
25.391754861488437,4034,0,133,0,1
17.176910867132303,3412,0,395,0,1
-5.913732712661087,2100,0,2600,0,0
12.915032076432823,1153,0,1529,0,0
14.234814356502348,3907,0,1250,0,1
-1.7112729918362124,192,0,2289,0,0
37.284907350014116,2638,0,2087,0,0
32.49876857403309,1080,0,747,0,0
23.451116866455415,2144,0,2275,0,0
13.11477805003036,197,0,2982,0,0
10.588277079225424,3718,0,1809,0,1
22.548673357547706,2194,0,2877,0,0
17.271593470345273,3755,0,1647,0,1
-6.886344705905719,1598,0,562,0,0
15.625132438516584,1600,0,2711,0,0
30.320180861641973,3366,0,1309,0,1
12.961993879847903,2770,0,613,0,0
-7.402171122286579,3692,0,100,0,1
29.313909969201653,3865,0,1362,0,1
0.06818910679871948,683,0,1178,0,0
2.931041744401938,3083,1,1571,0,1
-1.7646823283852058,3989,0,437,0,1
6.510753243574879,332,0,2965,1,0
27.83757528443175,1243,0,1227,0,0
15.969292975196868,1421,0,2492,0,0
0.24406370753562712,1365,0,1076,0,0
33.89150390760204,1821,0,982,0,0
33.97909274757646,2559,0,2345,0,0
33.52892125230034,2219,0,1137,1,0
1.9398105690769647,1491,0,1803,0,0
12.561967209049406,1771,0,971,0,0
39.249482807043755,2010,0,2689,0,0
28.600623815499517,3237,0,556,0,1
-8.64162893872201,3770,0,1649,0,1
-6.739770436975397,3241,0,2897,0,1
13.196568840616639,2611,0,465,0,0
35.461010293078004,2559,0,2548,1,0
16.935089897635713,3902,0,2721,1,1
14.890625401714512,1212,0,2629,0,0
-4.726315002168471,1143,0,2257,0,0
22.839005236214703,104,0,2553,0,0
31.105158030011275,2721,0,2456,1,0
9.021000375378115,806,1,259,0,1
28.780592546266377,1064,0,943,0,0
38.22383269504058,888,0,2202,0,0
0.18832295638445373,2923,1,2908,1,1
16.166481559737065,2724,0,2099,0,0
4.356897904228777,320,0,2403,1,0
29.64272095169197,3957,0,2681,0,1
18.879668294057875,2382,0,2569,0,0
21.72912087751519,3231,0,1738,0,1
29.895707980794704,2311,0,2960,0,0
9.798523633122745,2912,0,2411,0,0
35.75450342035216,3601,0,2895,0,1
16.651443362307,3756,0,2980,0,1
-2.1022588582325996,1500,0,332,0,0
24.794955908440123,2399,0,2827,0,0
29.663067521912723,1568,0,332,0,0
5.838083853376334,1796,0,657,0,0
32.85896284993765,3281,0,2828,0,1
35.30716273828832,1519,0,2049,0,0
3.845224368890447,1918,0,1559,0,0
39.1760736357611,4089,0,434,0,1
-2.964423597562079,1865,0,2551,0,0
0.10078342012449859,1405,0,355,0,0
-0.7887580380986936,2723,0,1189,0,0
34.69948550039352,1504,0,871,1,0
22.714627616248094,2966,0,1045,0,0
-2.3947858388863565,1959,0,1211,0,0
12.016170918417448,4,0,410,0,0
20.764901253490102,2081,0,1694,0,0
-5.826795750530835,3863,0,2829,0,1
34.12081842036694,1168,0,1381,1,0
30.180176772076756,2398,0,1681,1,0
15.26033867883191,2630,0,2276,0,0
38.35633076295852,2512,0,2928,0,0
10.888048963754986,347,0,2473,0,0
39.20551595182489,1765,0,889,0,0
23.395999940181355,124,0,2164,0,0
21.733563662697073,1813,0,2846,1,0
-1.7022552352107496,3342,0,441,1,1
34.0963879152322,2404,0,1102,0,0
11.37448439603076,2574,0,937,1,0
-1.8883297108760324,3825,0,727,0,1
-9.369624001212047,497,0,2918,1,0
17.987784181919128,1176,0,1372,1,0
16.369981106133817,52,0,809,0,0
25.967681118457925,148,1,2996,0,1
34.512902650890105,502,1,838,0,1
-6.029670767848524,869,0,2324,0,0
26.574824517018115,3521,0,1878,0,1
-0.6294027951208889,218,0,1045,0,0
32.9088526578582,3696,0,2504,0,1
30.953175693082805,3871,0,594,0,1
17.03968774927722,1300,1,134,1,1
25.512139931165578,2499,0,1530,0,0
5.71750565918742,3499,0,2091,0,1
13.558394946640732,2130,0,917,0,0
31.08184488552358,4033,0,109,0,1
12.963259858660695,3289,0,1085,0,1
7.889913266272089,737,0,1837,0,0
14.710622362514993,3853,0,2678,0,1
31.412462621860918,2574,0,1658,0,0
6.760402368543637,2451,0,2242,0,0
-1.31192034321281,289,0,2723,1,0
25.60070101653904,2467,1,549,1,1
31.29891063540409,338,0,1343,0,0
-4.968126073823333,2824,0,2243,0,0
1.9937056377972358,2758,0,964,0,0
-2.901400511950305,1693,0,1900,0,0
7.39707057910833,1868,0,2816,0,0
12.517548945270633,986,0,306,0,0
27.44131684816532,958,0,1909,0,0
22.557379244083705,4075,0,949,0,1
21.046428373921557,3490,0,345,0,1
7.618747330482719,3980,0,1834,1,1
32.072377654238,1230,0,2097,0,0
13.564358369908227,2733,0,2230,0,0
38.95524690075773,3767,1,416,0,1
21.70710691478684,1288,0,2792,1,0
-3.6867629217748634,4076,1,2517,0,1
23.808878103771697,2006,0,2896,0,0
6.255200771584949,3829,0,1819,0,1
24.31635983430487,3107,0,2777,0,1
-6.517942591879713,372,0,2327,0,0
-1.2559281412020304,1511,0,1906,0,0
32.786862945289315,3330,0,2749,0,1
1.3589778511757444,3041,0,699,0,1
31.852056262147002,530,0,1206,0,0
3.9638044227205214,923,0,1655,0,0
22.144095502935386,22,0,940,0,0
24.707528675491552,2151,0,447,0,0
15.632737657252648,240,0,1395,0,0
5.265533834836564,1004,1,430,1,1
0.6322188185548061,2950,0,709,0,0
-8.34053227187869,1896,0,2044,0,0
5.197320062036191,3787,0,843,0,1
22.65813952656415,3324,0,668,0,1
36.91524092242413,1165,0,1784,1,0
33.5602241131526,813,0,2536,0,0
28.30323882676513,654,1,1070,0,1
29.422367162664933,3522,0,846,0,1
23.249245173799764,782,0,2284,0,0
3.01434287830015,2354,0,1864,0,0
35.359751535291494,4055,0,1484,0,1
23.5366155952917,3571,0,2429,0,1
18.022031549021996,3693,0,1325,0,1
-4.4505265393259466,7,0,1118,0,0
12.35277719032127,3140,0,2891,0,1
13.017913560096314,3773,0,2678,0,1
33.228180476133495,1714,0,115,0,0
17.332411009389425,574,0,667,0,0
9.020027448520484,3139,0,2124,0,1
38.840016425532966,3789,0,1713,0,1
-4.463970333684216,911,0,2177,0,0
11.12742141559723,4051,0,1642,0,1
-7.898766241429735,3479,0,2031,0,1
26.995206038346517,517,0,2811,0,0
35.90382760995753,3190,0,2169,0,1
4.001866477524471,3896,0,1554,0,1
32.91708383995604,3102,0,1802,0,1
4.610911523094888,1541,0,2807,0,0
35.53850808219576,482,0,1533,0,0
27.6980951798392,2254,0,424,0,0
30.24533884207193,2716,0,1421,0,0
-9.099672219977275,578,0,2328,0,0
38.1405178537013,4042,0,221,0,1
26.33354960351616,386,0,2271,0,0
5.237554769306666,411,0,1576,0,0
31.469733242942347,1865,0,365,0,0
4.0760599207464985,1393,0,127,0,0
33.6376919783064,1376,0,1382,0,0
-4.3709804794031495,1967,0,2224,0,0
25.184298873039786,1359,0,531,0,0
17.034923832245518,2938,0,978,1,0
-5.173276490227959,905,0,1158,0,0
2.0946914129419483,1312,0,535,0,0
-9.379798186134261,4067,1,1185,0,1
13.438398273225292,962,0,2199,0,0
5.063263038000018,964,0,2263,1,0
19.91787421488794,2187,0,2194,0,0
4.8618903854308595,1976,0,2585,0,0
4.995955575349235,2347,0,200,1,0
27.15965993658017,1036,0,1402,0,0
-7.592858201082327,663,0,2254,0,0
35.144749759599364,3499,0,1082,0,1
32.61319371955907,824,0,2506,1,0
23.39023416132033,1887,0,986,1,0
19.661078505369215,2447,0,899,0,0
34.615124906982615,991,0,1125,0,0
-0.7334910235642784,1132,0,1615,0,0
-6.051541890458569,3556,0,2003,0,1
1.9755084954769053,3959,1,2013,0,1
29.728913935009516,3427,0,1395,0,1
-8.266486663675835,2196,0,1267,0,0
19.140341754174482,3950,0,534,0,1
39.77187580956549,1739,0,1574,0,0
32.78480469187697,2354,0,2751,0,0
16.072284452179474,3604,0,2713,1,1
-6.817954535667883,1083,0,1015,0,0
31.568675719285494,434,0,2375,0,0
19.94892540886053,20,0,644,0,0
-4.253350147021658,2922,1,1337,0,1
-5.30713575883219,2429,0,747,0,0
35.48134097182962,2292,0,2395,0,0
23.46001314690392,1925,0,1531,0,0
31.464339965837773,3144,0,1176,0,1
33.94894501411336,1472,0,1699,0,0
18.58861760241611,1099,0,2461,0,0
15.872317587752065,2745,0,136,0,0
11.521370516049508,2637,1,823,0,1
5.847329389555965,389,0,1647,0,0
11.729798042935588,3648,0,1079,1,1
28.693982786507817,3413,0,183,0,1
20.09617155075658,3361,0,1217,0,1
34.6261644977423,2615,0,1465,0,0
12.169000718959385,1354,0,818,0,0
20.3544789359377,2306,0,649,0,0
21.565377654599438,425,0,1471,0,0
19.584858115316276,1725,0,2862,0,0
25.13168865427582,1029,0,686,0,0
1.8716734187403148,5,0,1964,0,0
15.618188877289533,190,0,251,0,0
-4.788759859582616,147,0,1161,0,0
9.225566382240629,404,0,2312,0,0
14.38335343106322,257,0,1667,0,0
22.611212977273624,2777,0,311,0,0
37.526552629310174,3550,0,2673,0,1
20.032553327417794,2137,0,841,0,0
27.179695808827987,823,0,2279,0,0
15.313302974760138,3935,0,195,1,1
21.705201568816566,9,0,1626,0,0
-6.453389193311328,1110,0,621,1,0
2.7195790420923487,3833,0,2521,0,1
8.092654660256933,837,0,1139,0,0
13.624667750325678,3222,0,1802,0,1
-7.717562724880813,987,0,2755,0,0
-2.9987951223341156,624,0,117,0,0
3.8407153895652897,29,0,1819,0,0
38.576634545052535,2175,0,1077,0,0
6.567350355152538,3149,0,978,0,1
14.102052905604125,2468,0,693,0,0
-0.19511436308035357,1078,0,742,0,0
20.53900355378841,3551,0,2276,0,1
4.034160775798716,2352,0,900,1,0
0.34962892192133843,545,0,554,0,0
15.828631422298955,1128,0,1709,0,0
-9.724710041978959,1195,0,975,0,0
-9.616798367538733,1522,0,2718,0,0
0.9534404550928883,2069,0,1195,0,0
-8.163931874958942,3358,0,1113,0,1
-4.598712293465431,2438,0,1210,0,0
6.943032466937581,616,0,2548,0,0
30.129283978990642,148,0,561,0,0
18.602432168465043,3343,0,2236,0,1
15.63338629782082,1811,0,2970,0,0
4.674441160406083,2346,0,2153,1,0
36.587685971640816,171,0,1044,0,0
9.850752061859584,46,0,183,0,0
-5.645361660211425,625,0,1539,1,0
20.853325805890066,1810,0,2768,0,0
-4.30808032616993,3887,0,1235,0,1
7.261157140084606,4063,0,2319,0,1
15.370596935890443,2254,0,798,1,0
33.71112623425879,452,0,1920,0,0
14.677329017005935,1418,0,2420,0,0
25.112938301583213,4046,0,629,1,1
39.64084194995352,2972,0,418,0,0
-3.425544005100919,753,0,1198,0,0
3.7365762759759757,3372,0,2576,0,1
9.72880377988232,2755,0,2994,0,0
11.091408926941568,1008,0,348,0,0
10.551053763277288,2723,0,486,0,0
35.380550127827746,3247,0,2057,0,1
25.70163222334282,2902,0,1990,0,0
20.395260704535186,2830,0,462,0,0
5.468635893139105,1133,0,2215,0,0
31.189519211064734,2731,0,2585,0,0
37.75302557424945,3010,0,1655,1,1
31.059914127511327,2911,0,1906,0,0
-9.921744740426355,1225,0,395,0,0
21.82006850917035,167,0,2794,0,0
-7.443230927894964,3685,0,2091,0,1
2.880361016686093,85,0,2180,0,0
-7.023764982611416,1677,0,1497,1,0
20.189772647469386,1982,0,131,0,0
24.329495674630337,848,0,654,1,0
-4.275618096704744,3796,0,404,0,1
9.191944152248976,3122,1,892,1,1
12.8118254477771,3183,0,1231,0,1
8.45265108804583,1486,0,195,0,0
-3.9487499757403475,4095,0,1189,0,1
10.947389509373771,441,0,2668,0,0
27.558902390420904,270,0,329,0,0
-6.449616773337227,1600,0,2880,0,0
-5.990999295904827,343,0,457,0,0
7.738564591799211,1206,0,501,1,0
37.08628558094625,2550,0,889,0,0
23.428632336145704,3915,0,198,0,1
23.933497833628238,3081,0,370,0,1
8.09599954189325,2541,0,1898,0,0
19.68303956042692,1257,0,461,0,0
-9.49344079861283,3369,0,1287,0,1
21.80480232047711,2291,0,2675,0,0
35.66434737881184,1532,0,639,0,0
20.62867341724096,3422,0,1965,0,1
33.68492967331725,266,0,2742,0,0
26.198652773304687,1653,0,932,0,0
-3.9720791798154877,3727,0,2544,1,1
35.12266536429209,892,0,1159,0,0
-6.677807782211255,2248,0,2642,0,0
16.69837362738819,238,0,413,1,0
-2.8931438103271168,3405,0,2637,0,1
-9.414669463454796,914,0,1399,0,0
11.10171300638195,1438,0,332,0,0
4.7520353827078115,3016,0,1739,0,1
14.30002468988015,2531,0,1129,1,0
18.85999433672754,1460,0,2811,0,0
-7.813046384552632,4070,1,343,0,1
-3.849835243812718,2293,0,2388,1,0
17.93211982252127,1881,1,2705,0,1
7.158367658632912,3079,0,2222,0,1
26.4586743774724,2199,0,2430,1,0
22.614582429596986,1415,0,1658,0,0
32.28021814949534,2258,0,186,0,0
24.624641333461263,366,0,980,0,0
11.496553869507405,2991,0,1272,1,0
23.648331119721618,3741,0,259,0,1
3.769058712770926,1593,0,2593,0,0
5.315674938910634,85,0,2229,0,0
29.449257996039663,3126,0,2329,0,1
12.32097582007911,1736,1,1649,0,1
29.919017025917626,1657,0,577,1,0
31.12111868341392,2041,0,2330,0,0
32.87811688306419,2493,0,1679,1,0
35.83176179206036,619,0,2321,0,0
11.549261025664812,4094,0,2161,0,1
5.9433409160569415,2351,0,2060,0,0
19.109937329705694,131,0,2220,1,0
8.558621171881377,3492,0,2661,1,1
20.05370834001165,903,0,1845,1,0
25.279293132191228,3456,0,701,0,1
24.42025092460684,987,0,2490,0,0
8.727644351006067,1221,0,1519,0,0
-1.6569899150623595,2094,0,2018,0,0
11.526466923110377,1763,0,432,0,0
-2.8702927959045628,2804,0,454,0,0
34.504851759190416,1226,0,946,0,0
7.293873036892869,1284,1,262,0,1
-2.2770126388338108,689,0,215,0,0
-8.727612004712457,1047,0,1202,0,0
22.291119314324213,686,0,1570,0,0
21.84511587273716,785,1,2006,0,1
7.030208329064582,339,0,1146,0,0
-6.4144055576174495,411,0,2938,0,0
10.4814447447616,1996,0,642,0,0
5.56087475316968,3332,0,513,0,1
23.856031986750466,285,0,781,0,0
20.288962472634516,3584,0,741,0,1
8.229686409877,1109,0,1532,0,0
0.8946277127495055,849,0,768,0,0
39.40179830777959,429,0,2169,0,0
12.700081059805743,1604,0,1068,0,0
24.413711789011856,30,0,1804,0,0
-2.9723516210819607,3781,0,1280,0,1
14.27948498296989,602,0,2477,0,0
-8.623164006526725,439,0,1145,0,0
15.272755895522497,984,0,1595,0,0
38.200870355885115,1372,0,1387,0,0
9.210335649290013,1918,0,1898,0,0
-8.05019937125442,411,0,823,0,0
-8.452210454032823,527,0,1259,0,0
9.399337997343473,309,0,351,0,0
-1.9987531768402977,2996,0,304,1,0
-8.832395183590705,3467,0,1979,1,1
27.810680697508843,1811,0,2979,0,0
12.926150444094535,1361,1,890,0,1
4.462238598632727,2721,0,1184,0,0
35.00415915082404,2038,0,564,0,0
-4.1930519899737195,2484,0,1941,1,0
37.79594144776596,703,0,1425,1,0
5.698335868867641,662,1,1595,0,1
34.42018361543406,364,0,493,0,0
20.147143823973078,922,0,1730,0,0
31.33536798707437,2160,1,2128,0,1
39.20065816052321,3856,0,2807,0,1
4.420271890937286,175,0,1011,0,0
38.05677427037965,1172,0,1382,0,0
9.474094745121018,1201,0,2677,0,0
9.275595236846115,935,0,1310,0,0
7.019355212725284,381,0,1335,0,0
17.07038036737926,3294,0,1158,0,1
-2.292747841075645,1282,0,1270,0,0
17.68557426790056,3856,0,1372,1,1
17.0852406205002,1212,0,156,0,0
28.095090630243497,305,0,1992,1,0
31.68249809687928,1401,0,2669,0,0
12.022067515621202,601,0,1848,0,0
5.116662467574688,2390,0,460,0,0
2.9667448658547233,3845,0,2381,0,1
-0.268808164756404,2203,0,2048,1,0
-7.117620890048756,711,0,322,0,0
7.122398941735668,3126,0,1739,0,1
3.512384606539163,3837,1,426,0,1
38.32086929332037,1465,0,1221,0,0
17.885441312502195,3756,0,1349,0,1
7.363851951525376,3271,0,1857,0,1
19.0233800496848,402,0,935,0,0
-3.040164932715225,613,0,2636,0,0
12.202187460110146,2844,0,2625,0,0
21.31171607105319,3734,0,1084,0,1
14.444891589622568,2670,0,1457,0,0
10.088940032716213,3999,0,891,0,1
39.69241944498491,1801,0,1986,1,0
34.01573810744635,2650,0,2659,0,0
21.170297907972007,176,0,481,0,0
18.46886805911414,448,0,1546,0,0
21.033023991229204,742,0,1471,0,0
0.06560539112166275,1564,0,1974,0,0
9.756887163215929,1978,0,2599,1,0
-8.027023355455034,2348,0,2108,0,0
13.777301874341333,2754,1,1242,0,1
17.151229197883158,306,0,313,0,0
1.3874868051604796,750,0,664,0,0
38.201442358275685,868,0,831,0,0
35.4727305468621,4062,0,538,0,1
26.107161772795294,3967,0,2902,0,1
16.66933143826813,3338,0,1688,0,1
33.498457982384245,213,0,728,1,0
-3.467382808826854,1617,0,1002,0,0
29.52548971374425,1663,0,1570,0,0
-3.758959301657585,2530,0,494,0,0
29.71053312747027,3333,0,346,0,1
3.788378412567848,3138,0,2395,0,1
33.85452905090945,1597,0,1736,0,0
37.202104691269895,2180,0,2746,1,0
-2.5602015297442184,1672,0,1572,1,0
13.133780253269677,3611,0,2231,0,1
39.049368908134255,511,0,2920,0,0
14.170371798657332,2258,0,1344,0,0
33.17737612572726,3035,0,2198,0,1
19.436576106565994,986,0,2697,0,0
8.766495395980094,2764,0,2918,0,0
4.28917777629351,252,0,1080,0,0
0.16115455430436398,37,0,1310,0,0
28.089909568884863,3114,0,1648,0,1
9.327025341151394,628,0,2612,0,0
15.563773110037559,3476,0,518,0,1
14.616274000059096,986,0,2234,0,0
18.863951461656562,1725,0,358,1,0
33.27885728122761,2093,0,2458,0,0
39.03696717917147,1477,0,2320,1,0
10.379210428690847,1701,0,1619,0,0
31.37594610531515,304,0,1368,1,0
28.226389732735882,1738,0,1039,0,0
18.676447572778663,4078,0,2652,0,1
37.80235718059666,2280,0,2476,0,0
0.02372577642013951,244,0,295,0,0
-4.53678948451893,1744,0,161,1,0
32.69809834777111,2807,0,661,0,0
11.957490831687416,3366,0,2991,0,1
32.34844271035303,2886,0,139,0,0
34.654510259770746,3454,0,1867,0,1
-6.877120319046428,2205,0,2875,0,0
34.17323814930303,3476,0,2137,0,1
12.415952768471108,1024,0,2604,0,0
15.521624450211611,216,0,1975,1,0
21.329625554660513,2975,0,887,1,0
36.31913033650434,506,0,1976,0,0
-9.044195278511799,760,0,101,0,0
13.842173415890855,2951,0,1592,0,0
24.386102121528033,2628,0,1229,0,0
26.135347884911425,1053,0,2363,0,0
24.6266215768554,2674,0,876,0,0
-3.278243529593907,2567,0,2826,0,0
4.969779418584061,1904,0,1882,0,0
7.935776270850674,274,0,513,0,0
30.221860383975248,491,0,309,1,0
3.937993620727651,826,0,2063,0,0
0.5352481933601574,950,0,2190,0,0
37.87240095190481,2973,0,2285,0,0
-9.556835744326555,2894,0,1744,0,0
39.89104278409891,3107,0,1683,1,1
23.841064942869778,3382,0,2785,0,1
31.423464972455854,3115,0,2616,1,1
4.730969817309658,1178,0,825,1,0
-9.284236116647001,1100,0,1512,0,0
26.893475928076505,3661,0,1321,0,1
31.70722985003379,1636,0,2349,0,0
27.023806597675957,3509,0,2339,0,1
-2.8574856349580706,1455,0,206,0,0
27.671396112848456,3613,0,426,1,1
28.446139105382052,38,0,2897,0,0
22.927025783502742,2286,0,743,0,0
28.30579663977931,3084,0,456,0,1
32.296071983886605,2169,0,2742,0,0
20.680205711872922,143,1,2648,0,1
-5.569764301516047,2731,0,1407,0,0
14.381390483360544,2502,0,2615,0,0
-6.117533266419747,2415,0,607,0,0
10.377151551621541,758,0,2253,0,0
10.35532445628138,246,0,1189,0,0
-6.699507792987921,2970,0,294,0,0
7.441026698473966,3116,0,1311,0,1
-4.450095060434258,764,0,146,1,0
30.411760500461106,2422,0,1485,1,0
37.38440129822354,1314,0,2684,0,0
-6.38417623710307,206,0,1701,0,0
37.75576036458507,3995,0,1610,0,1
16.12882996683726,2018,0,946,0,0
4.978283897693695,2566,0,1702,0,0
-6.156896236191825,4029,0,808,0,1
15.03121340352089,2289,1,907,0,1
29.72577722453743,3693,0,2759,0,1
25.354323863334905,3185,0,214,1,1
